1040
1,115,116,150,81,15,88,59,45,36,6,1,0
66,147,69,184,180,70,115,77,59,48,5,0,0
73,243,98,151,99,46,104,16,51,138,22,0,0
248,16,121,195,22,80,39,134,19,111,142,1,0
22,197,120,195,20,79,39,133,100,79,143,1,0
104,185,98,165,147,42,103,14,130,105,64,1,0
56,69,56,209,52,47,25,124,91,137,29,1,0
167,177,8,4,183,102,51,142,26,118,148,0,0
81,16,161,195,20,81,39,28,21,15,85,1,0
24,1,27,164,217,145,72,156,37,126,172,1,0
164,114,227,162,230,113,57,38,29,87,83,0,0
121,52,191,22,98,29,96,11,47,135,16,1,0
229,225,83,84,70,91,47,30,22,83,84,0,0
219,209,103,69,58,152,78,104,38,159,81,1,0
146,121,24,71,228,53,106,125,133,43,128,1,0
241,84,85,85,0,20,92,62,47,37,6,1,0
42,212,49,72,227,54,107,18,55,138,29,1,0
2,88,148,242,151,103,51,88,106,20,19,1,0
242,21,164,199,215,99,131,88,65,52,13,0,0
217,6,55,65,33,5,2,107,80,128,6,1,0
33,100,230,117,65,16,90,114,45,3,106,1,0
71,227,181,88,243,52,106,70,53,106,148,0,0
163,199,4,215,242,38,100,66,130,73,158,1,0
198,186,148,169,150,103,133,87,145,85,6,0,0
194,55,242,180,8,112,57,37,107,56,86,0,0
230,147,162,198,208,9,86,56,44,97,131,1,0
146,54,66,178,4,50,27,17,93,44,68,0,0
4,250,246,55,197,85,122,81,143,81,7,0,0
180,162,1,210,72,108,55,37,27,85,84,0,0
26,117,99,169,121,133,148,45,75,156,92,1,0
161,153,57,103,36,48,106,123,134,41,124,1,0
90,18,112,199,194,39,100,15,51,135,20,0,0
240,34,120,231,18,36,99,118,50,6,121,0,0
84,163,84,232,3,65,112,77,56,45,7,0,0
11,19,197,212,58,139,68,101,35,155,65,1,0
57,8,153,83,72,121,61,148,112,153,73,1,0
214,69,244,55,181,87,123,83,63,115,153,0,0
180,209,161,50,19,36,17,11,9,70,70,0,0
210,244,117,152,86,105,134,88,68,55,12,0,0
36,182,144,163,230,83,41,27,102,49,86,0,0
180,144,243,195,40,109,54,37,29,85,83,0,0
69,26,198,122,58,139,148,101,154,93,41,1,0
121,212,69,58,199,116,138,91,70,118,153,0,0
122,166,184,114,146,28,15,115,88,134,9,1,0
50,87,56,244,33,3,82,109,122,34,81,1,0
207,4,73,165,115,45,103,123,50,10,121,0,0
48,151,213,98,103,91,44,84,103,17,5,1,0
68,247,217,51,20,66,32,130,97,78,128,1,0
229,217,198,232,22,96,127,84,145,82,7,0,0
87,244,196,120,51,49,105,69,52,106,146,0,0
103,246,107,37,231,127,64,151,112,91,5,1,0
34,167,113,145,198,85,44,30,102,50,85,0,0
152,160,234,210,72,107,54,143,26,118,148,0,0
83,150,119,84,91,151,76,103,119,31,67,1,0
148,176,114,2,161,42,20,14,11,72,69,0,0
226,113,227,162,216,113,58,37,28,24,119,1,0
200,37,197,247,53,93,128,84,63,116,153,0,0
149,99,210,115,168,118,59,38,31,89,82,0,0
230,234,213,9,85,91,126,85,142,84,6,0,0
162,71,80,225,84,47,24,15,92,42,67,0,0
184,194,42,36,247,96,50,138,26,117,147,0,0
26,195,17,38,146,59,108,19,54,139,32,1,0
50,198,161,194,20,81,39,27,99,47,85,0,0
196,225,191,98,98,30,16,11,7,71,67,1,0
166,50,35,21,97,31,94,64,47,101,146,0,0
87,167,82,120,52,48,105,16,131,105,68,0,0
242,21,165,200,198,101,131,86,66,53,13,0,0
230,84,246,72,214,85,121,82,60,114,153,0,0
102,143,48,176,243,51,26,17,12,74,71,0,0
182,201,51,216,229,98,129,32,146,116,89,0,0
59,180,161,249,41,123,142,41,71,154,81,0,0
100,7,0,81,83,60,31,21,95,45,73,1,0
176,227,39,87,4,51,105,124,54,11,126,1,0
101,114,49,162,212,55,26,19,13,74,71,0,0
149,176,96,240,147,43,22,15,10,73,69,0,0
5,9,246,71,212,83,123,83,142,82,6,0,0
37,32,194,243,117,75,36,24,20,78,83,0,0
250,230,201,19,197,69,34,130,99,141,52,1,0
34,69,244,57,198,86,122,83,63,50,6,0,0
176,50,115,19,199,131,64,45,33,25,134,1,0
213,1,223,160,210,24,12,9,6,68,61,1,0
167,67,52,39,145,27,94,62,46,101,147,0,0
167,4,150,184,166,103,131,87,67,116,153,0,0
195,34,3,230,1,35,99,66,48,40,5,0,0
216,232,97,25,103,89,124,31,143,114,88,0,0
52,199,176,211,68,77,39,26,99,47,85,0,0
178,24,195,99,105,120,59,40,111,56,85,0,0
164,152,86,90,8,112,136,90,149,86,12,1,0
149,114,210,146,184,115,59,39,28,88,83,0,0
88,244,211,151,83,45,104,69,51,105,146,0,0
243,7,199,71,224,24,91,116,125,38,99,1,0
89,212,209,56,198,114,137,40,69,152,81,0,0
178,87,112,1,179,42,20,14,90,40,67,0,0
183,19,166,199,199,99,130,86,64,116,153,0,0
-1,224,192,97,115,30,15,10,8,5,35,1,0
212,217,181,233,7,95,129,85,143,85,7,0,0
97,116,183,168,149,72,117,130,59,15,149,1,0
228,4,148,169,118,103,132,87,66,53,12,0,0
216,100,177,120,54,77,118,27,61,144,53,1,0
235,167,10,116,153,148,75,157,116,158,98,1,0
39,88,0,246,51,63,111,20,135,108,74,1,0
201,181,105,161,230,84,42,136,100,146,53,0,0
17,19,25,216,230,97,130,140,65,19,172,1,0
162,216,215,229,105,134,68,100,114,26,51,1,0
180,161,2,227,88,106,53,37,27,87,83,0,0
147,227,179,88,3,50,106,70,54,44,6,0,0
37,41,36,151,101,76,118,79,138,80,7,0,0
5,8,5,88,5,81,121,81,142,81,7,0,0
38,48,208,2,165,71,37,25,17,78,84,0,0
65,194,228,22,217,159,81,54,41,33,165,1,0
214,32,247,223,98,16,8,113,5,98,77,1,0
245,32,17,239,145,14,6,5,4,68,48,1,0
2,71,118,226,104,104,52,90,106,21,21,1,0
216,249,114,56,182,86,124,28,142,115,90,0,0
178,4,229,166,115,44,103,68,51,40,7,0,0
166,3,150,168,119,103,132,89,65,117,152,0,0
42,228,48,86,243,53,106,17,52,140,28,1,0
32,100,231,118,48,18,90,112,45,3,105,1,0
20,69,229,40,150,87,124,84,61,49,7,0,0
227,86,34,2,165,101,51,35,106,53,85,0,0
228,224,82,83,86,91,46,32,22,84,82,0,0
68,152,19,102,123,149,75,49,119,62,109,1,0
227,68,53,39,144,27,94,62,46,37,6,1,0
101,151,181,88,242,52,106,71,134,76,173,1,0
5,1,144,162,228,82,42,28,22,82,83,0,0
241,209,159,64,33,34,18,12,9,7,40,1,0
144,33,82,227,89,136,67,47,33,29,142,1,0
4,232,73,8,86,90,127,137,142,52,168,1,0
228,186,8,183,165,103,132,140,147,52,7,1,0
71,19,67,195,42,139,69,47,34,93,101,1,0
18,52,230,23,117,88,124,82,62,50,6,0,0
56,98,249,98,115,58,30,127,14,108,121,1,0
169,119,42,51,23,96,47,139,104,147,53,0,0
148,176,96,242,115,43,22,14,10,72,70,0,0
6,116,52,166,118,74,118,77,58,112,151,0,0
194,119,160,49,3,36,18,13,88,40,66,0,0
34,85,5,87,244,83,122,81,62,48,5,0,0
209,4,88,182,161,42,101,120,50,8,119,0,0
90,193,4,34,243,37,19,65,10,136,166,1,0
147,161,96,226,98,45,22,15,12,72,69,0,0
121,87,10,242,150,102,51,141,105,150,54,1,0
180,55,234,196,39,109,54,142,107,87,172,1,0
230,210,65,52,23,94,48,32,23,84,84,0,0
148,87,89,2,162,43,20,121,91,73,106,1,0
82,225,2,84,74,151,77,52,38,32,158,1,0
245,64,40,47,16,6,2,109,3,96,66,1,0
182,192,24,18,197,99,49,141,24,116,148,0,0
179,184,88,181,179,40,100,122,132,41,118,1,0
178,3,227,181,161,42,102,67,52,41,5,0,0
122,224,35,97,97,30,16,64,7,135,158,1,0
18,102,180,35,245,98,50,87,105,19,14,1,0
208,23,55,117,167,118,60,93,110,24,33,1,0
18,166,114,114,165,86,43,30,102,49,85,0,0
214,103,25,20,197,100,50,140,105,84,163,1,0
81,32,176,227,85,76,38,25,19,16,81,1,0
182,-1,200,160,210,23,11,116,5,102,85,1,0
244,240,114,115,165,88,43,29,23,82,84,0,0
105,149,152,81,67,31,17,119,88,136,14,1,0
245,178,212,5,80,2,82,54,42,96,123,1,0
211,35,19,246,35,35,98,64,50,40,5,0,0
212,202,182,217,246,96,128,87,146,84,6,0,0
148,98,194,115,152,118,59,39,29,88,83,0,0
245,234,228,24,119,90,124,84,144,82,7,0,0
210,36,20,229,19,36,99,66,48,40,6,0,0
186,150,73,98,102,91,45,138,103,146,54,0,0
247,80,55,65,47,2,3,109,2,96,66,1,0
57,147,246,185,184,130,147,98,72,123,156,0,0
116,160,82,209,52,48,24,17,13,74,70,0,0
212,8,67,70,210,24,92,62,126,68,144,1,0
98,179,117,7,69,63,111,74,56,46,5,0,0
144,179,248,6,85,60,111,126,57,14,137,1,0
193,101,143,18,210,38,19,12,90,41,68,0,0
66,0,145,162,228,84,43,28,20,16,87,1,0
7,249,36,42,170,148,154,48,157,125,114,1,0
162,74,122,232,25,124,142,148,153,57,7,1,0
20,88,195,244,31,5,83,55,122,65,124,1,0
199,234,83,7,86,92,127,30,142,116,88,0,0
56,143,196,193,20,51,26,69,13,139,5,1,0
215,39,15,164,114,13,87,6,125,98,37,1,0
183,31,117,224,97,15,7,58,3,130,144,1,0
198,161,17,228,104,106,54,36,28,86,83,0,0
83,52,251,10,90,152,155,157,79,30,24,1,0
182,21,165,200,214,100,130,86,64,116,153,0,0
231,48,22,15,193,9,5,109,4,99,73,1,0
200,210,42,51,21,94,48,140,25,116,149,0,0
229,150,72,82,87,91,47,138,103,83,154,1,0
168,5,149,167,149,104,133,89,67,116,151,0,0
114,1,52,163,216,144,73,47,37,28,150,1,0
150,154,241,106,23,109,135,36,147,118,88,0,0
101,199,83,213,73,136,69,46,114,59,97,1,0
71,120,32,55,194,55,107,18,134,106,67,0,0
86,214,73,244,122,134,67,152,114,92,6,1,0
102,2,228,182,162,42,101,69,52,106,147,0,0
80,198,22,194,22,81,39,80,100,16,7,1,0
146,165,6,217,247,126,144,97,71,59,31,1,0
145,211,164,56,196,54,107,71,53,42,5,0,0
229,16,0,209,66,17,9,6,4,68,54,1,0
219,36,243,250,41,153,157,51,78,159,110,1,0
217,120,235,68,42,155,76,158,119,159,105,1,0
20,5,56,64,33,3,2,107,80,65,67,1,0
215,68,229,40,166,86,125,84,61,113,151,0,0
72,85,73,242,114,43,23,121,92,137,26,1,0
123,178,164,4,182,101,50,86,27,148,28,1,0
244,19,181,216,247,96,130,85,65,51,13,0,0
229,163,179,214,239,7,85,57,43,97,128,1,0
96,105,95,20,219,158,80,-1,119,0,109,1,0
70,120,50,70,226,53,108,18,134,108,66,0,0
211,248,67,54,194,24,94,63,128,68,146,1,0
177,67,146,35,248,126,63,44,32,27,133,1,0
232,83,5,71,228,82,122,81,60,113,152,0,0
248,235,2,9,75,152,155,51,159,127,120,1,0
214,41,15,149,97,16,88,6,123,99,36,1,0
246,242,99,116,150,88,43,29,23,82,83,0,0
73,149,245,201,199,130,145,96,74,121,156,0,0
163,193,112,16,193,39,21,15,10,73,70,0,0
214,31,248,241,112,14,8,113,5,99,76,1,0
163,193,145,17,211,38,20,13,9,73,69,0,0
33,225,81,82,85,92,46,30,23,19,96,1,0
214,208,66,51,6,97,49,31,25,84,82,0,0
150,209,151,65,51,33,18,117,10,103,94,1,0
211,180,214,175,2,21,11,113,87,68,84,1,0
49,41,17,165,143,12,88,6,124,2,124,1,0
209,23,55,115,150,118,59,92,111,25,34,1,0
212,239,207,144,193,26,13,8,6,68,60,1,0
20,151,98,99,119,90,44,31,103,50,85,0,0
3,118,67,68,37,95,48,32,103,52,86,0,0
145,37,34,145,194,55,28,19,95,44,67,0,0
241,231,177,6,81,31,96,11,129,7,141,1,0
81,53,235,10,73,153,155,158,77,30,26,1,0
224,20,105,198,210,39,99,121,51,7,121,0,0
57,82,23,69,56,124,61,96,31,152,52,1,0
166,146,241,178,7,111,55,36,27,87,83,0,0
211,228,102,106,39,109,134,89,67,53,13,0,0
41,102,199,121,57,139,150,99,76,125,161,1,0
233,116,193,167,118,75,117,26,60,142,48,1,0
184,35,180,232,6,95,129,85,63,115,152,0,0
48,166,245,147,182,87,42,82,103,18,5,1,0
72,3,97,165,145,44,101,14,52,138,20,0,0
229,196,231,191,33,19,10,114,84,67,82,1,0
104,212,69,57,183,117,139,91,69,120,152,0,0
152,19,33,199,197,100,130,34,64,147,73,1,0
100,178,116,8,85,60,110,74,56,44,7,0,0
114,39,34,144,178,57,28,18,94,43,66,0,0
120,19,3,214,225,39,99,67,49,104,148,0,0
86,33,99,229,105,136,67,46,35,90,95,1,0
245,226,97,99,102,90,45,29,22,82,84,0,0
104,105,195,42,150,119,140,39,151,120,89,0,0
165,209,161,50,2,36,19,11,8,72,69,0,0
176,247,5,52,8,126,64,96,111,25,43,1,0
38,251,150,42,170,146,153,104,157,93,49,1,0
89,90,178,248,55,123,143,41,150,122,91,1,0
194,200,104,198,193,40,99,119,129,39,116,1,0
120,67,207,53,178,25,92,8,48,135,11,1,0
8,80,101,66,52,63,31,75,16,142,5,1,0
54,106,16,23,115,60,111,21,136,107,70,1,0
64,84,105,73,229,82,122,136,62,16,158,1,0
228,86,18,244,119,104,53,34,106,52,84,0,0
18,52,213,23,103,89,126,84,64,51,6,1,0
207,85,227,242,115,43,23,69,91,8,160,1,0
67,69,150,43,169,147,154,104,78,62,50,1,0
150,52,35,6,66,33,95,65,49,104,146,0,0
179,2,244,182,179,40,101,68,50,40,7,0,0
230,68,245,55,197,85,123,81,62,113,151,0,0
224,18,104,214,226,38,99,120,51,9,121,0,0
105,225,35,80,67,32,16,65,8,134,160,1,0
209,50,37,5,65,32,96,64,49,38,6,0,0
194,56,225,180,246,111,56,39,107,56,86,0,0
49,49,31,1,176,10,6,4,4,2,16,1,0
22,197,152,195,37,79,40,133,100,79,141,1,0
54,167,26,149,201,145,72,156,117,92,7,1,0
179,243,211,150,99,45,103,68,52,42,6,0,0
31,32,0,223,80,17,9,5,4,5,22,1,0
208,86,244,1,179,42,22,68,91,8,157,1,0
8,53,119,26,105,150,155,103,77,125,171,1,0
233,97,211,97,97,0,-1,54,1,129,128,1,0
106,34,159,231,17,34,98,13,50,134,20,1,0
209,243,72,149,98,45,104,122,51,10,121,0,0
19,166,114,145,182,87,42,29,102,51,84,0,0
147,210,181,70,226,54,108,71,55,43,5,0,0
175,37,179,160,228,54,27,72,95,11,169,1,0
151,36,20,246,51,32,98,64,48,103,146,0,0
146,55,49,178,242,51,27,17,92,43,67,0,0
80,72,65,229,16,5,83,2,122,2,117,1,0
182,201,51,216,247,96,128,32,144,115,89,0,0
81,6,210,80,80,0,0,54,81,0,117,1,0
73,147,247,202,217,128,146,96,72,121,154,0,0
166,50,51,21,114,30,94,64,48,102,148,0,0
17,39,248,166,113,15,88,113,125,34,90,1,0
198,210,56,66,55,93,48,139,24,116,148,0,0
95,21,228,97,218,159,1,52,80,1,117,1,0
154,102,24,18,215,99,50,140,104,147,53,0,0
55,3,68,179,8,142,72,48,35,93,102,1,0
231,83,6,88,245,81,121,82,62,113,152,0,0
104,114,185,147,182,117,59,145,28,121,149,0,0
178,3,227,165,147,42,101,67,52,40,6,0,0
196,177,18,243,151,102,51,34,25,86,82,0,0
2,36,196,232,22,96,128,84,65,50,12,1,0
212,243,103,120,56,108,135,91,66,55,12,0,0
38,34,193,225,100,75,38,24,19,79,83,0,0
86,106,147,24,116,58,109,73,136,75,5,1,0
20,16,161,193,38,79,41,28,20,79,83,0,0
26,97,147,114,164,58,29,72,15,141,7,1,0
25,35,214,229,105,136,68,100,35,154,64,1,0
162,242,212,150,83,47,103,69,52,43,6,0,0
99,180,100,248,37,64,111,74,56,46,6,0,0
87,243,211,119,66,46,104,69,52,105,146,0,0
68,213,193,226,101,75,38,24,98,48,84,0,0
101,200,67,196,42,138,69,47,114,59,100,1,0
24,164,86,216,245,66,114,75,58,109,153,0,0
116,196,149,22,117,60,110,74,54,44,7,0,0
88,226,195,104,20,51,105,69,52,106,148,0,0
214,249,99,39,149,88,125,31,142,114,89,0,0
166,178,10,243,149,102,53,141,26,117,149,0,0
179,40,211,146,184,115,57,40,108,55,85,0,0
53,10,182,91,249,141,152,101,155,93,44,1,0
66,115,38,151,101,75,119,78,58,48,5,0,0
4,63,47,33,224,7,5,2,1,67,43,1,0
165,249,208,38,162,26,94,10,126,103,49,1,0
36,56,68,183,181,72,117,77,139,80,5,0,0
20,26,20,104,22,80,120,81,140,79,7,0,0
56,196,148,39,147,59,108,74,54,109,146,0,0
200,217,65,232,21,94,128,33,144,114,88,0,0
81,5,196,65,32,4,2,56,82,0,121,1,0
72,4,114,183,178,41,101,15,52,138,22,0,0
57,50,90,5,168,131,66,151,32,124,159,1,0
163,53,64,194,34,48,24,18,94,41,68,0,0
226,249,184,37,145,27,93,115,128,39,103,1,0
86,21,249,98,100,59,31,128,95,76,124,1,0
88,19,145,214,241,36,98,13,49,136,22,0,0
152,162,250,228,87,105,53,141,28,118,148,0,0
65,244,180,47,1,6,3,57,83,2,123,1,0
25,34,231,243,121,133,67,99,34,155,63,1,0
21,88,212,6,81,1,80,54,122,65,121,1,0
224,20,104,199,195,40,99,119,51,7,121,0,0
55,35,90,243,152,133,67,151,35,123,161,1,0
245,224,98,98,119,89,44,29,22,81,82,0,0
26,117,100,169,151,133,147,46,75,154,90,1,0
7,97,87,219,251,158,160,107,-1,95,58,1,0
2,151,81,82,69,91,46,32,103,51,86,0,0
182,160,2,211,56,108,53,35,28,86,84,0,0
242,36,182,233,7,97,127,86,64,52,13,0,0
184,167,90,116,148,88,44,135,103,145,54,0,0
105,117,150,64,35,34,17,118,89,134,15,1,0
41,19,57,211,74,136,68,154,36,125,165,1,0
24,3,42,181,248,141,71,153,36,126,168,1,0
67,104,87,37,235,158,80,105,120,32,74,1,0
162,91,154,250,57,124,143,147,152,57,6,1,0
82,210,244,70,41,153,77,52,39,30,160,1,0
148,86,71,242,115,44,23,121,92,74,107,1,0
197,186,150,185,165,103,132,89,146,86,6,0,0
116,210,164,54,179,55,107,71,53,45,7,0,0
72,3,114,183,162,42,102,13,51,137,20,0,0
102,3,229,165,145,42,102,69,50,106,146,0,0
246,81,71,80,79,0,2,107,2,97,64,1,0
178,24,209,115,167,116,60,40,111,57,86,0,0
183,208,42,50,7,97,48,140,23,115,149,0,0
201,65,179,31,239,6,4,57,2,131,135,1,0
229,208,66,67,39,94,47,33,25,82,82,0,0
100,178,100,248,53,62,113,76,56,46,5,0,0
146,73,121,234,7,125,143,149,153,59,7,1,0
150,170,3,153,86,106,134,35,146,119,89,0,0
251,70,36,57,202,146,152,48,77,158,102,1,0
113,74,226,214,244,68,115,24,136,15,7,1,0
120,211,71,72,216,114,136,93,68,118,151,0,0
224,228,217,89,247,112,135,144,67,23,6,1,0
211,51,36,5,82,31,95,65,47,38,6,0,0
186,150,73,99,119,88,44,138,102,145,53,0,0
54,11,183,73,233,143,151,102,157,94,46,1,0
84,56,200,200,195,71,115,130,138,47,147,1,0
2,217,40,233,23,96,128,139,144,52,171,1,0
65,49,48,16,207,8,4,2,3,1,13,1,0
231,218,242,234,10,156,157,52,160,128,124,1,0
8,179,1,246,51,64,112,21,55,140,37,1,0
25,11,68,89,10,141,151,47,157,125,109,1,0
226,3,148,184,165,103,131,88,67,53,12,0,0
72,152,65,87,3,50,106,17,132,106,68,0,0
169,151,72,84,85,90,47,138,102,148,52,0,0
50,117,38,152,86,75,117,79,58,49,6,0,0
54,104,18,22,100,60,109,20,136,108,71,1,0
194,212,69,72,215,114,136,91,70,56,17,1,0
202,182,105,161,212,83,43,136,102,144,54,0,0
242,162,2,212,56,108,54,37,26,22,112,1,0
3,36,196,248,38,94,127,85,64,51,11,1,0
146,59,106,201,200,131,145,150,154,57,6,1,0
71,200,59,195,41,138,71,154,114,92,5,1,0
7,195,210,21,96,-1,79,53,39,97,122,1,0
39,72,241,231,20,64,114,22,137,109,77,1,0
144,17,66,197,40,138,69,48,34,29,145,1,0
91,213,226,73,230,114,138,37,68,151,83,0,0
247,177,194,246,47,2,81,56,41,96,125,1,0
234,166,11,147,186,145,72,156,118,159,96,1,0
17,194,35,18,197,101,51,33,26,19,106,1,0
120,144,217,180,7,110,56,145,28,118,149,0,0
107,70,248,227,86,107,53,143,106,151,58,1,0
213,194,51,18,215,100,50,33,25,84,83,0,0
6,148,69,183,181,72,115,77,58,110,152,0,0
121,113,200,162,214,115,58,144,28,120,149,0,0
7,105,219,36,251,158,80,159,121,95,20,1,0
37,97,97,218,234,157,159,-1,0,65,34,1,0
149,176,113,0,177,41,20,15,11,72,69,0,0
163,71,82,210,66,47,23,16,92,41,67,0,0
216,242,88,114,165,88,44,136,22,113,148,0,0
200,183,121,179,5,80,41,135,102,145,53,0,0
11,101,82,121,74,137,148,47,74,155,94,1,0
102,4,229,165,116,43,103,69,52,106,147,0,0
20,18,161,193,21,79,40,26,21,79,82,0,0
154,21,51,216,246,98,129,32,64,147,71,1,0
118,161,81,210,68,47,24,17,11,74,71,0,0
52,50,209,19,196,69,35,24,19,77,82,0,0
66,2,145,162,213,84,42,29,20,18,89,1,0
232,8,144,72,230,82,122,29,141,112,90,0,0
247,101,20,104,21,79,120,80,59,112,151,0,0
182,200,33,200,197,99,130,33,144,115,90,0,0
36,183,146,179,245,81,42,27,101,50,86,0,0
214,200,180,216,230,98,129,85,145,85,6,0,0
166,144,225,179,246,113,55,39,28,88,82,0,0
152,239,67,143,194,26,12,62,6,134,153,1,0
194,20,5,213,227,39,99,66,50,39,7,0,0
165,66,53,38,160,27,95,64,46,101,146,0,0
4,230,23,15,207,10,4,110,84,66,72,1,0
55,210,164,55,179,56,109,72,53,108,147,0,0
54,72,85,216,245,67,114,77,138,78,5,1,0
216,198,152,193,38,78,39,134,100,144,52,0,0
71,211,163,56,196,56,108,73,54,107,146,0,0
104,97,186,115,168,116,58,145,29,120,147,0,0
118,34,4,229,1,36,98,66,50,104,148,0,0
243,104,51,36,246,98,50,33,105,51,85,0,0
23,218,104,249,58,152,156,105,160,95,55,1,0
43,232,106,19,216,128,65,151,114,153,81,1,0
231,20,86,219,249,158,158,107,80,128,7,1,0
209,211,185,57,184,116,139,145,68,24,5,1,0
91,146,86,179,6,111,57,90,27,151,38,1,0
175,112,49,160,227,54,28,17,15,10,57,1,0
151,164,199,143,193,25,13,116,86,133,6,1,0
178,24,194,116,150,117,59,40,111,57,85,0,0
24,66,215,33,244,66,33,129,16,109,130,1,0
167,231,191,21,115,28,94,11,129,102,52,1,0
233,48,68,2,181,70,37,76,19,143,7,1,0
147,211,165,70,210,55,108,71,54,43,5,0,0
22,16,178,209,54,79,40,25,21,81,82,0,0
208,99,210,116,167,117,60,39,29,25,121,1,0
104,98,170,99,120,118,61,147,31,119,148,0,0
166,178,9,3,167,101,52,140,27,116,148,0,0
199,53,212,9,69,92,127,83,64,115,151,0,0
216,215,167,226,86,75,37,133,98,143,54,0,0
178,87,97,240,114,45,22,15,91,42,68,0,0
119,83,179,85,72,121,61,42,30,90,83,0,0
51,24,121,104,20,79,119,134,141,49,156,1,0
36,9,121,89,244,81,121,135,142,48,157,1,0
102,167,96,151,98,44,102,15,133,106,67,1,0
216,198,153,210,52,77,40,133,101,143,52,0,0
23,164,86,216,228,69,113,75,58,110,152,0,0
224,35,121,231,1,37,98,119,49,8,119,0,0
193,101,113,18,194,41,20,13,91,39,68,0,0
67,209,243,54,9,157,79,52,40,31,162,1,0
150,35,20,230,19,35,98,65,50,103,146,0,0
2,87,150,3,165,101,50,88,107,21,19,1,0
21,25,22,103,37,79,119,80,139,79,5,0,0
198,98,100,117,50,17,90,59,45,101,139,1,0
150,229,101,105,40,110,134,89,69,118,151,0,0
71,113,23,160,211,54,28,125,14,106,115,1,0
52,199,178,209,52,77,40,25,101,49,85,0,0
96,21,226,219,249,157,158,53,81,1,115,1,0
241,36,151,245,51,32,97,119,50,6,120,0,0
233,70,34,43,168,146,155,49,78,158,104,1,0
104,105,209,42,167,117,139,38,150,120,89,0,0
88,226,196,102,34,50,105,70,53,107,148,0,0
211,72,2,210,54,107,54,35,108,54,84,0,0
38,178,101,248,36,63,111,74,57,108,152,1,0
245,161,196,229,15,5,84,56,41,97,127,1,0
81,80,81,79,81,2,0,0,0,0,6,0,0
72,86,87,240,145,44,22,122,91,137,24,1,0
214,194,49,35,246,97,48,33,25,83,83,0,0
67,251,11,42,154,148,155,157,157,61,24,1,0
215,226,72,98,102,91,46,138,22,115,147,0,0
234,215,169,226,100,75,37,131,99,142,53,0,0
209,2,87,166,147,44,103,122,52,9,120,0,0
150,244,119,151,86,107,134,89,68,118,151,0,0
119,227,87,88,248,113,135,91,68,119,151,0,0
4,228,23,17,191,11,4,109,83,67,72,1,0
90,18,144,215,226,37,99,14,51,136,20,0,0
104,119,119,49,18,36,19,118,89,134,18,1,0
103,74,6,218,248,126,145,97,152,90,29,1,0
4,165,105,145,197,84,44,134,101,81,148,1,0
73,164,7,217,247,127,144,96,73,121,155,0,0
150,245,118,121,71,107,135,88,68,117,152,0,0
146,226,180,88,242,53,105,71,52,43,5,0,0
117,232,116,5,184,131,65,44,112,60,91,1,0
152,160,233,210,55,108,53,144,27,117,148,0,0
247,100,22,120,54,79,120,81,60,111,152,0,0
209,119,161,64,34,33,17,13,89,40,66,0,0
69,80,0,81,67,61,32,20,15,78,77,1,0
10,17,197,196,25,141,70,101,34,155,69,1,0
199,208,57,68,37,95,48,137,23,114,149,0,0
199,216,67,247,39,93,126,31,144,115,90,0,0
121,212,86,74,230,112,138,91,68,120,153,0,0
232,9,146,73,214,85,122,28,140,113,90,0,0
35,9,106,73,214,83,123,136,142,49,160,1,0
34,9,105,73,230,84,122,135,140,50,158,1,0
34,246,63,47,0,5,2,3,81,34,40,1,0
85,21,7,115,164,56,29,125,95,77,120,1,0
213,40,17,165,145,12,86,5,125,100,36,1,0
234,213,167,241,117,74,38,131,99,142,53,0,0
